flujo_caja_promedio,nivel_endeudamiento,variabilidad_ingresos,liquidez_corriente,margen_operativo,cobertura_interes,roe,roa
0.0094266638336529,1.0,1.0,0.1541782300339192,0.0,0.0550682519297223,0.0,0.0
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0522058657131428,1.0,0.96161521974749,0.0,0.0,0.0550682519297223,0.782258064516129,1.0
0.0,1.0,0.0,0.1205673758865248,0.0,0.1417237087741132,0.1693548387096774,0.0470588235294117
1.0,0.0,0.0,0.0286771507863089,0.0,0.0548299328734658,0.0967741935483871,0.0352941176470588
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0076244922735627,1.0,1.0,1.0,0.0,0.0550682519297223,0.0725806451612903,0.1058823529411764
0.0094266638336529,1.0,1.0,0.0009250693802035,0.0,0.0550682519297223,0.0,0.0
0.044560513303772,1.0,0.9636030396181692,0.0712303422756706,0.0,0.0054449284380833,0.2016129032258064,0.0
0.0096157373756144,1.0,0.9760367798372056,0.0542707369719395,0.0,0.0747626739398112,0.0,0.0
0.0128328324454935,1.0,0.3812053660841844,1.0,0.0,1.0,0.0403225806451612,0.0588235294117647
0.0539861022708159,1.0,0.9705628251082836,1.0,0.0,0.0550682519297223,0.064516129032258,0.0941176470588235
0.0069953670545892,1.0,1.0,0.0083256244218316,0.0,0.0550682519297223,0.2983870967741935,0.5176470588235295
0.008150250080911,1.0,1.0,0.0135676842429848,0.0,0.0550682519297223,0.8951612903225807,1.0
0.0112003739557477,1.0,0.9989614786243493,0.0092506938020351,0.0,0.0550682519297223,0.8064516129032259,0.0235294117647058
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.013861473354031,1.0,0.9132612429133228,0.0363860622880049,0.0,0.0550682519297223,0.6209677419354839,0.1764705882352941
0.0107842010519069,1.0,0.9831143787192274,0.0299105766265803,0.0,0.0550682519297223,0.0403225806451612,0.0588235294117647
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0119926858094874,1.0,0.9942782459954383,1.0,1.0,0.0550682519297223,0.0161290322580645,0.0235294117647058
0.0143474417878633,1.0,1.0,0.0588960838729571,0.0,0.0550682519297223,0.282258064516129,0.2
0.0126144993609885,1.0,0.8161292708834378,0.3142152328091273,0.0,0.0760270889327278,0.2580645161290322,0.3411764705882353
1.0,1.0,0.0,0.030527289546716,0.0,0.0,0.7903225806451613,0.0235294117647058
0.0094266638336529,1.0,1.0,0.0333024976873265,0.0,0.0550682519297223,0.0,0.0
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0047407474516843,1.0,1.0,0.0,0.0,0.0550682519297223,0.032258064516129,0.0470588235294117
0.0,0.5021013491054438,0.0246448908383363,0.076164045636756,1.0,0.0577956811291027,0.2096774193548387,0.2235294117647059
0.0113012955631128,1.0,0.9974122395719032,0.0033919210607462,0.0,0.0,1.0,0.2
0.0107139292337174,1.0,0.9955466493325434,0.0,0.0,0.0550682519297223,0.1129032258064516,0.1647058823529412
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0070160920275302,0.9767408967967371,0.9997801826110544,1.0,0.0,0.0547769730831865,0.3548387096774194,0.5176470588235295
0.0239709993007831,1.0,0.958856658476794,0.015109466543324,1.0,0.0688444173761071,0.6048387096774194,0.1764705882352941
0.0,1.0,1.0,0.0274437249460376,0.0,0.0550682519297223,1.0,0.188235294117647
0.2958272146390705,1.0,0.7373540177270597,0.0434782608695652,0.0,0.0466211653801851,0.064516129032258,0.0470588235294117
0.0094266638336529,1.0,1.0,0.3669441874807277,0.0,0.0550682519297223,0.0,0.0
0.0094266638336529,1.0,1.0,0.0481036077705828,0.0,0.0550682519297223,0.0,0.0
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.1226319884061669,0.9304938670656112,0.8864428979928596,0.0188097440641381,0.837994722955145,0.3269836751446464,0.0887096774193548,0.0
0.0125102051182753,1.0,0.9861241015453168,0.2115325316065371,0.0,0.845863840379192,0.4838709677419354,0.6
0.0133660692648162,1.0,0.9902420555295048,0.0906567992599444,0.0,0.0550682519297223,0.032258064516129,0.0352941176470588
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0360356496824612,1.0,0.4871385395716705,0.024668516805427,0.0,0.2016477114750625,0.2983870967741935,0.1294117647058823
0.0094266638336529,1.0,0.997374467735992,0.4517422139993833,0.0,0.0550682519297223,0.0,0.0
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0346377566939152,1.0,0.9762013459888702,0.1174838112858464,0.0,0.022259661851739,1.0,0.8705882352941177
0.2470011479060478,1.0,0.5156762415400763,0.1304347826086956,0.0,0.4267268201617922,0.0403225806451612,0.0470588235294117
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0093626996159237,1.0,0.9999925777488876,0.0,0.0,0.0680434005481338,0.0241935483870967,0.0823529411764706
0.1228465626757036,1.0,0.7354732118729194,0.1443108233117483,0.0,0.4460240437447869,0.0,0.0
0.0094266638336529,1.0,1.0,0.0521122417514646,0.0,0.0550682519297223,0.0,0.0
0.0094266638336529,1.0,1.0,0.0006167129201356,0.0,0.0550682519297223,0.0,0.0
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0095899019590351,1.0,0.9807095693588008,0.0277520814061054,0.0,1.0,0.0080645161290322,0.0
0.1569397739237566,1.0,0.91093298665087,0.0777058279370952,0.0,0.0817202663877451,0.7741935483870968,0.6823529411764706
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0138397056961159,1.0,0.9845988289417128,0.005550416281221,0.0,0.0550682519297223,0.0,0.0
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0105298502815082,1.0,0.9864245765371012,0.612704286154795,0.0,0.0550682519297223,1.0,0.1529411764705882
1.0,1.0,0.0,0.0049337033610854,0.0,0.0,0.6451612903225807,0.0
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.1469324439771156,1.0,0.9207154616612916,0.0,0.0,0.0550682519297223,0.0,0.0
0.1829129536461651,0.0,0.8765054760682148,0.0955905026210299,0.0,0.0550682519297223,0.4516129032258065,0.0235294117647058
0.0108617459196068,1.0,0.9991725451792332,0.0,0.0,0.0550682519297223,0.0,0.0
0.0157910713160736,1.0,0.9958764199494686,1.0,0.0,0.0,0.0161290322580645,0.0235294117647058
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.1995117646917981,1.0,0.8359902722344025,0.0712303422756706,0.0,0.0439069761283745,0.0725806451612903,0.0705882352941176
0.0955140821814432,1.0,0.9338756992414632,0.0949737897008942,0.0,0.0550682519297223,0.7258064516129032,0.7176470588235294
0.0260793469362787,1.0,0.9901368080087306,0.0681467776749922,0.0,0.0550682519297223,0.7903225806451613,0.6352941176470589
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.019774230898185,1.0,0.9379093661420188,0.0317607153869873,0.0,0.3089243866594288,0.6854838709677419,0.1411764705882353
0.0094266638336529,0.0,1.0,0.2133826703669442,0.0,0.0550682519297223,0.0,0.0
0.2940651800141542,0.0,0.8101970886375879,0.0302189330866481,0.0,0.045727468919223,0.1048387096774193,0.0117647058823529
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0229608435233906,1.0,0.9827024437824876,0.4458834412580943,0.0,0.0584841584027327,0.1129032258064516,0.1529411764705882
1.0,1.0,0.0,0.0336108541473943,0.0,0.0,0.782258064516129,0.1529411764705882
1.0,0.507880400633716,0.0,0.2485353068146777,0.0,0.0366514848601199,0.032258064516129,0.0117647058823529
0.0094325852544932,1.0,0.99180583477188,0.0428615479494295,0.0,0.0550682519297223,0.032258064516129,0.0117647058823529
0.003975519661962,1.0,0.8928577269617973,0.0,0.0,0.0550682519297223,0.0887096774193548,0.1294117647058823
0.7422270538441749,0.6016341447317517,0.5538648739624383,0.1270428615479494,0.0,0.0197904116299699,0.0241935483870967,0.0117647058823529
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0451355862485968,1.0,0.9595572002257892,1.0,0.0,0.0596426538150908,0.0080645161290322,0.0117647058823529
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.014062235265825,1.0,0.9803814316371204,0.032377428307123,0.0,0.4542063313429279,0.032258064516129,0.0
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0095553903736594,1.0,0.9967190903850158,0.0003083564600678,0.0,1.0,0.0241935483870967,0.0
0.0096011140406697,1.0,0.9998886662333136,0.0,0.0,0.0550682519297223,0.0080645161290322,0.0117647058823529
1.0,0.0,0.0,0.0326857847671908,0.0,0.0414774457493148,0.0725806451612903,0.0235294117647058
0.0094266638336529,1.0,1.0,1.0,0.0,0.0550682519297223,0.032258064516129,0.0470588235294117
0.0121139075922115,1.0,0.9826333797358864,0.927536231884058,0.0,0.0550682519297223,0.1129032258064516,0.1647058823529412
0.0094266638336529,1.0,1.0,0.2775208140610545,0.0,0.0550682519297223,0.0,0.0
0.0516978850409694,1.0,0.9756268117970104,0.0083256244218316,0.0,0.0550682519297223,1.0,0.1529411764705882
0.5470279050046537,1.0,0.6900241853681386,0.082022818378045,0.0,0.0550682519297223,0.7983870967741935,0.6235294117647059
0.2230110906410167,1.0,0.8532732288839766,1.0,0.0,0.0550682519297223,0.0161290322580645,0.0235294117647058
0.0095312927653702,1.0,0.999669709825497,0.0206598828245451,0.0,0.0550682519297223,0.4032258064516129,0.2823529411764706
0.0099508125592512,1.0,0.990188392653962,0.1378353376503237,0.0,0.0550682519297223,0.1774193548387097,0.2117647058823529
1.0,0.9679822346222542,0.0,0.0397779833487511,0.0,0.047038223728634,0.1612903225806451,0.0588235294117647
0.0028400485978731,0.2014530117917446,0.9736453379510324,0.0095590502621029,0.0,0.0550682519297223,0.1451612903225806,0.2235294117647059
0.5697659164509661,0.8174900744211604,0.6067862443524045,0.0400863398088189,0.0,0.053022680030187,0.4919354838709677,0.2588235294117647
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0069948907663912,1.0,1.0,0.0154178230033919,0.0,0.0550682519297223,0.0564516129032258,0.0823529411764706
0.2885386793259435,1.0,0.830321535369537,0.3595436324390996,0.0,0.0550682519297223,0.1451612903225806,0.188235294117647
0.009447530405788,1.0,0.9856621035248236,0.0308356460067838,0.0,0.0550682519297223,0.0,0.0
0.0093331311296842,0.0,1.0,0.0262102991057662,0.0,0.0550682519297223,0.1935483870967742,0.0470588235294117
0.0094524477596162,1.0,0.9992460996877572,0.3669441874807277,0.0,0.0550682519297223,0.0080645161290322,0.0117647058823529
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.1600196979926048,1.0,0.8965047984909108,1.0,0.0,0.0,0.4274193548387097,0.611764705882353
0.0,1.0,0.9985822832372664,0.1806968855997533,0.0,0.0551212117200015,0.2419354838709677,0.3411764705882353
1.0,1.0,0.0803152849063187,0.0407030527289546,0.0,0.0758615895881052,0.0403225806451612,0.0
0.0034510491200137,1.0,1.0,0.0,0.0,0.0550682519297223,0.3387096774193548,0.0
0.0,1.0,0.942649156324406,0.0104841196423065,0.0,0.1340445391836248,1.0,1.0
0.0183746902099269,0.2666666540402664,0.0,0.0286771507863089,0.0,0.7080028863085702,0.1209677419354838,0.0235294117647058
0.0369952545475932,1.0,0.979530173657036,0.0607462226333641,0.0,0.0550682519297223,0.7661290322580645,0.5764705882352941
0.0096068809896619,1.0,0.999896088484426,0.0111008325624421,0.0,0.0550682519297223,0.1451612903225806,0.3647058823529411
0.0094266638336529,1.0,1.0,0.1171754548257786,0.0,0.0550682519297223,0.0,0.0
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0,1.0,0.9960031177759576,0.0126426148627813,0.0,0.0550682519297223,0.435483870967742,0.3764705882352941
0.0934791472917133,1.0,0.9283877609914456,0.0391612704286154,0.0,0.0839313376319029,0.6693548387096774,0.2470588235294117
0.1221571419453911,1.0,0.931559504137068,0.0733888374961455,0.0,0.0,0.7580645161290323,0.6352941176470589
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0195060162794276,1.0,0.9209701710527168,0.0561208757323465,1.0,1.0,0.064516129032258,0.0588235294117647
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.2438875232290259,1.0,0.7737661120789087,0.0240518038852914,0.0,0.0646010141799838,1.0,0.2117647058823529
0.0,1.0,1.0,0.0326857847671908,0.0,0.0,0.1370967741935484,0.1176470588235294
1.0,1.0,0.0,0.0185013876040703,0.0,0.0550682519297223,0.064516129032258,0.0235294117647058
0.230825448124762,0.0,0.0,0.0225100215849522,0.0,0.0585768380357213,0.3387096774193548,0.0117647058823529
0.0116213998501468,1.0,0.9898179777899452,0.2294172062904718,0.0,0.0550682519297223,0.0161290322580645,0.0235294117647058
0.0094266638336529,1.0,1.0,0.3802035152636447,0.0,0.0550682519297223,0.0,0.0
0.0047573274300371,1.0,0.9175336762099138,0.0104841196423065,0.0,0.0550682519297223,0.1612903225806451,0.0823529411764706
0.1274045377495599,1.0,0.7732502285153394,0.0,0.0,0.0550682519297223,0.2580645161290322,0.3764705882352941
1.0,1.0,0.0,0.04563675609004,0.0,0.0,0.0,0.0
0.0103493885450731,1.0,0.9957099314347658,1.0,0.0,0.0550682519297223,0.032258064516129,0.0470588235294117
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0094266638336529,1.0,1.0,0.2362010484119642,0.0,0.0550682519297223,0.0,0.0
0.0100288337151491,1.0,0.9996370519206024,0.013259327782917,0.0,0.0,0.0967741935483871,0.188235294117647
0.3279268250893896,0.0,0.8089298431716564,0.0311440024668516,0.0,0.0550682519297223,0.6370967741935484,0.2470588235294117
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0707225091150619,0.0,0.9172144377673171,0.0416281221091581,0.0,0.0507056892054707,1.0,0.3176470588235294
0.0209876330095938,1.0,0.980291815377189,0.0,0.0,0.0550682519297223,0.0,0.0
0.017298227391777,1.0,0.9748914522680469,0.0067838421214924,0.404221635883905,0.0753849514755921,0.1532258064516129,0.0352941176470588
0.1683826879898576,1.0,0.8167418738012531,0.0388529139685476,0.0,0.0550682519297223,0.5241935483870968,0.3294117647058824
0.0525780913762254,1.0,0.91093298665087,0.0111008325624421,0.9329815303430078,0.8742569079426445,0.1774193548387097,0.0235294117647058
0.0262235206610859,1.0,0.8626012617255376,0.0107924761023743,0.0,1.0,0.2580645161290322,0.0
0.0093561603076914,1.0,0.9922199963839534,0.3401171754548258,0.0,0.0550682519297223,0.0080645161290322,0.0117647058823529
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0094266638336529,1.0,0.1579302843465513,0.0,0.0,0.0550682519297223,0.0,0.0
0.0094266638336529,1.0,1.0,0.005550416281221,0.0,0.0550682519297223,0.0,0.0
0.0,1.0,0.9883630235933806,0.0040086339808818,0.0,0.6362026506375036,0.435483870967742,1.0
0.0202843999215386,1.0,0.94059230209613,0.0863398088189947,0.0,0.0550682519297223,0.2741935483870968,0.2470588235294117
0.0157229621037562,1.0,0.9607714433965268,0.1332099907493062,0.0,0.070850269432933,0.0,0.0
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.274905032638743,1.0,0.7590567467800576,0.0286771507863089,0.0,0.0459326881065551,1.0,0.2117647058823529
0.0094409396069396,1.0,0.995234877674566,1.0,0.0,0.0550682519297223,0.0,0.0
0.3653667461604542,1.0,0.4478720923762684,0.0826395312981807,1.0,0.0773775635848482,0.032258064516129,0.0235294117647058
0.0131074061553272,1.0,0.997633385543798,0.7230958988590811,0.0,0.6795634789286236,0.0725806451612903,0.0941176470588235
0.0,1.0,0.959818270486418,0.0268270120259019,0.0,0.0550682519297223,0.8870967741935485,1.0
0.0224607924060815,1.0,0.8252692535708144,0.0555041628122109,0.0,0.0755901706629241,0.3064516129032258,0.2352941176470588
0.0910431906119013,1.0,0.9529406790051224,0.0,0.0,0.0550682519297223,0.0,0.0
0.0473281854045266,1.0,0.2740442479504074,0.0453283996299722,0.0,1.0,0.0887096774193548,0.0352941176470588
0.0095517216672692,1.0,0.9934896392369942,0.036077705827937,0.0,0.0550682519297223,0.0564516129032258,0.0117647058823529
0.7045465557424923,0.5458850073779847,0.2358738371545263,0.0052420598211532,0.0,0.0560943478663824,0.1693548387096774,0.0117647058823529
0.0159692159747885,1.0,0.8634716988024965,0.064754856614246,1.0,0.3544234664830727,0.0403225806451612,0.0235294117647058
0.3435252635746706,1.0,0.8073618926241561,0.0012334258402713,0.0,0.0550682519297223,0.0,0.0
0.0131723486947605,0.3290915993119723,0.9466258797144268,0.0666049953746531,0.0,0.0550682519297223,0.2419354838709677,0.188235294117647
0.0188851939222845,1.0,0.991250026919577,0.0049337033610854,0.0,0.0550682519297223,0.1612903225806451,0.2235294117647059
0.0,1.0,0.98973220625609,0.0,0.0,0.0550682519297223,0.2661290322580645,0.388235294117647
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.6608876495612523,1.0,0.3631586672173925,0.0511871723712611,0.0,0.0497722729017993,0.1451612903225806,0.1294117647058823
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.016239001057334,1.0,0.804500926554862,0.0336108541473943,1.0,0.1353751539143905,0.0161290322580645,0.0117647058823529
0.0028814341804852,1.0,0.995418548700594,0.0200431699044094,0.0,0.0550682519297223,0.0483870967741935,0.0235294117647058
0.0100139786724323,1.0,0.9944978555613532,1.0,0.0,0.0550682519297223,0.0080645161290322,0.1176470588235294
0.0105513733589972,1.0,0.9949983527983662,0.0989824236817761,0.0,0.1991983211746481,0.7016129032258065,0.7058823529411765
0.0082837523755517,1.0,0.9293664144896236,0.0354609929078014,0.0,0.5256292285082552,0.0564516129032258,0.0470588235294117
0.0430557515417127,1.0,0.9759782776539372,0.0,0.0,0.0550682519297223,1.0,0.611764705882353
1.0,1.0,1.0,0.0373111316682084,0.0,0.0550682519297223,0.1451612903225806,0.0235294117647058
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0160684126465175,1.0,0.9946859799380486,0.0,0.0,0.0550682519297223,0.2741935483870968,0.0
0.0100592003059366,0.8167280492849565,0.8863691059722998,1.0,0.0,1.0,0.0,0.0
1.0,0.7046392556639443,0.0026301823043295,0.0573543015726179,0.0,0.0550682519297223,0.064516129032258,0.0235294117647058
0.0092984650724605,1.0,1.0,1.0,0.0,0.0550682519297223,0.0080645161290322,0.0117647058823529
0.9446626037481204,0.0,0.0378210639916465,0.0681467776749922,0.9414248021108178,0.0607283295158151,0.0887096774193548,0.0470588235294117
0.2591234034143788,1.0,0.8496961714496067,0.1168670983657107,1.0,1.0,0.4677419354838709,0.4941176470588235
0.0117099250917092,0.517721105409416,0.9391693303796088,0.0012334258402713,0.0,0.085030253280197,0.0241935483870967,0.0
0.1424242603289339,1.0,0.3492350065768008,0.1181005242059821,0.0,0.0550682519297223,0.5967741935483871,0.8
0.0124504116404423,1.0,0.9948951241298946,0.01140918902251,0.0,0.0550682519297223,0.032258064516129,0.0235294117647058
0.0395307297154842,1.0,0.9251260898513448,0.0098674067221708,0.0,0.0550682519297223,0.0725806451612903,0.0235294117647058
0.0047172162401711,1.0,1.0,0.0,0.0,0.0550682519297223,0.8145161290322581,1.0
0.0236438150540488,0.0366276522531686,0.9142409132599032,0.0083256244218316,1.0,0.0675800023831905,0.0725806451612903,0.0352941176470588
0.0094266638336529,1.0,0.998214414205381,0.0,0.0,0.0550682519297223,0.0,0.0
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0378907149778401,1.0,0.9833493894562002,1.0,0.0,0.0550682519297223,0.7983870967741935,1.0
0.0211743637285271,0.92851389983499,0.932852066901544,0.0345359235275979,0.0,0.7358663559692304,0.7338709677419355,0.1058823529411764
1.0,1.0,0.0,0.0117175454825778,0.0,0.0550682519297223,0.0080645161290322,0.0
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0092727970003832,1.0,0.998825799874014,0.0175763182238667,0.0,0.1146347760462868,0.25,0.0352941176470588
0.1071821904566314,1.0,0.938955443369302,0.44650015417823,0.0,0.0,0.0241935483870967,0.0352941176470588
0.0471725936356208,0.0531586947548538,0.9161570638738408,0.0447116867098365,0.0485488126649076,0.05591560857419,0.1854838709677419,0.0823529411764706
0.0094266638336529,1.0,1.0,0.0175763182238667,0.0,0.0550682519297223,0.0,0.0
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.1204302239205887,1.0,0.8043705398695701,0.2152328091273512,0.0,1.0,0.1290322580645161,0.1647058823529412
0.0094266638336529,1.0,1.0,0.0314523589269195,0.0,0.0550682519297223,0.0,0.0
0.0094266638336529,1.0,1.0,1.0,0.0,0.0550682519297223,0.0,0.0
0.5539963875213625,1.0,0.6155683186688887,0.2383595436324391,0.0,0.0550682519297223,0.2419354838709677,0.3176470588235294
0.0094266638336529,1.0,1.0,0.0169596053037311,0.0,0.0550682519297223,0.0,0.0
0.0378079438126159,1.0,0.9581590114057325,0.0521122417514646,0.0,0.0550682519297223,0.717741935483871,0.388235294117647
0.0108678604302571,1.0,0.9985860611630826,0.5217391304347827,0.0,0.0550682519297223,0.2258064516129032,0.3058823529411765
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0087201353461736,1.0,1.0,0.0,0.0,0.0550682519297223,0.0483870967741935,0.0705882352941176
0.984277166622784,1.0,0.3568268412826452,1.0,0.0,0.0,0.653225806451613,0.3294117647058824
0.0413500090327413,1.0,0.9414112732838754,0.0317607153869873,0.0,1.0,0.7419354838709677,0.0352941176470588
0.0220609806454755,0.6016003407539812,0.9046174748240676,0.1896392229417206,1.0,0.5120715221967722,0.0080645161290322,0.0
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0094266638336529,1.0,1.0,0.2028985507246377,0.0,0.0550682519297223,0.0,0.0
0.0195910272864478,1.0,0.990391992424227,0.0333024976873265,0.0,1.0,0.1209677419354838,0.0352941176470588
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.5342695086809188,1.0,0.3179447182498446,0.032377428307123,0.4369393139841687,0.0796018747765758,0.1693548387096774,0.0823529411764706
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.1735804854581618,1.0,0.9053504518104242,0.0789392537773666,0.0,0.0550682519297223,0.782258064516129,0.6941176470588235
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
1.0,1.0,0.0,0.0203515263644773,0.0,0.0499708721153464,0.2096774193548387,0.0352941176470588
0.0438862565598723,1.0,0.9790591056456838,0.2257169287696577,0.0,0.0032537171152802,0.6451612903225807,0.2588235294117647
0.0139575033528758,1.0,0.9701105947702544,0.0718470551958063,0.0,1.0,0.0,0.0
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.1983282657556329,1.0,0.8643375786172723,0.965464076472402,0.0,0.040226270703968,0.0403225806451612,0.0470588235294117
0.0613518477626387,0.1017659328511944,0.9600766984256504,0.0385445575084798,0.0,0.0,0.0080645161290322,0.0
0.0,1.0,0.9862219193927274,0.0283687943262411,1.0,0.2669802327582783,0.8951612903225807,0.1058823529411764
0.0,1.0,0.9999980331034553,0.070613629355535,0.0,0.0550682519297223,0.0241935483870967,0.0
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0,1.0,0.9880130644534296,0.8294788775824853,0.0,0.0550682519297223,0.0806451612903225,0.0352941176470588
0.2397241207455975,1.0,0.7031880450068533,0.0548874498920752,0.0,0.0588283970395477,0.2580645161290322,0.0588235294117647
0.0258111194448673,1.0,0.7932374972022288,0.1773049645390071,0.0,1.0,0.2903225806451612,0.3411764705882353
0.0,1.0,0.943834898050872,0.0003083564600678,0.0,0.0550682519297223,1.0,1.0
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0112734520125094,1.0,0.8601762712643365,0.0299105766265803,0.7092348284960421,1.0,0.1048387096774193,0.0117647058823529
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
1.0,0.0,0.0,0.0484119642306506,0.0,0.0550682519297223,0.1774193548387097,0.0941176470588235
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0105816755865148,1.0,0.9892896916447672,0.030527289546716,0.0,0.2466900131075481,0.3225806451612903,0.0
0.1145730762417174,1.0,0.9121060882836912,0.1261177921677459,0.0,0.0550682519297223,0.0080645161290322,0.0117647058823529
0.9390268657180604,0.0,0.2920549785883082,0.036077705827937,0.0,0.0209753869374677,0.1693548387096774,0.0470588235294117
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.8064516129032259,1.0
0.0212423957049205,0.0,0.9824578434970777,0.0798643231575701,0.0,0.0797342742522739,0.3064516129032258,0.2705882352941177
0.0075176106273953,1.0,0.9999777332466628,1.0,0.0,0.051989964119742,0.0967741935483871,0.1411764705882353
0.0327267854622115,0.9548737710984304,0.662975275639119,0.1156336725254394,0.0,0.0871552648651511,0.0725806451612903,0.0
0.0055288242022578,1.0,1.0,0.0077089115016959,0.0,0.0550682519297223,1.0,1.0
0.0114573250022546,1.0,0.9572669533112832,0.0403946962688868,1.0,0.0550682519297223,0.1451612903225806,0.0470588235294117
0.0163118087883617,1.0,0.9022589209325736,0.030527289546716,1.0,0.8252426220392168,0.1370967741935484,0.0235294117647058
0.0096005090259316,1.0,0.9967666818591489,0.0163428923835954,0.0,0.0550682519297223,0.1774193548387097,0.1058823529411764
1.0,0.9951059812000892,0.0,0.0357693493678692,1.0,0.3357154205669346,0.8064516129032259,0.0352941176470588
0.000460808831588,1.0,0.9757527896651418,0.0225100215849522,0.0,0.1166075282341881,0.935483870967742,0.2235294117647059
0.0,1.0,1.0,0.0,0.0,0.0550682519297223,0.75,1.0
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0094266638336529,1.0,1.0,0.0333024976873265,0.0,0.0550682519297223,0.0,0.0
1.0,0.0,0.0,0.0570459451125501,0.0,0.0293430338015861,0.1290322580645161,0.0941176470588235
